ticker,ts_utc,close
TSLA,2025-01-06T14:51:00Z,416.66
TSLA,2025-01-06T14:52:00Z,417.73
TSLA,2025-01-06T14:53:00Z,420.79
TSLA,2025-01-06T14:54:00Z,420.695
TSLA,2025-01-06T14:55:00Z,420.75
TSLA,2025-01-06T14:56:00Z,418.21
TSLA,2025-01-06T14:57:00Z,419.07
TSLA,2025-01-06T14:58:00Z,418.61
TSLA,2025-01-06T14:59:00Z,417.99
TSLA,2025-01-06T15:00:00Z,417.79
TSLA,2025-01-06T15:01:00Z,416.0
TSLA,2025-01-06T15:02:00Z,417.12
TSLA,2025-01-06T15:03:00Z,416.9
TSLA,2025-01-06T15:04:00Z,414.48
TSLA,2025-01-06T15:05:00Z,413.58
AMZN,2025-01-06T14:30:00Z,226.825
AMZN,2025-01-06T14:31:00Z,226.12
AMZN,2025-01-06T14:32:00Z,225.67
AMZN,2025-01-06T14:33:00Z,225.83
AMZN,2025-01-06T14:34:00Z,226.22
AMZN,2025-01-06T14:35:00Z,226.105
AMZN,2025-01-06T14:36:00Z,226.24
AMZN,2025-01-06T14:37:00Z,226.405
AMZN,2025-01-06T14:38:00Z,226.26
AMZN,2025-01-06T14:39:00Z,225.83
AMZN,2025-01-06T14:40:00Z,226.0
AMZN,2025-01-06T14:41:00Z,225.46
AMZN,2025-01-06T14:42:00Z,224.9
AMZN,2025-01-06T14:43:00Z,225.25
AMZN,2025-01-06T14:44:00Z,225.185
AMZN,2025-01-06T14:45:00Z,225.74
AMZN,2025-01-06T14:46:00Z,225.855
AMZN,2025-01-06T14:47:00Z,225.745
AMZN,2025-01-06T14:48:00Z,225.78
AMZN,2025-01-06T14:49:00Z,226.05
AMZN,2025-01-06T14:50:00Z,225.86
AMZN,2025-01-06T14:51:00Z,225.75
AMZN,2025-01-06T14:52:00Z,225.6
AMZN,2025-01-06T14:53:00Z,225.8
AMZN,2025-01-06T14:54:00Z,225.93
AMZN,2025-01-06T14:55:00Z,226.27
AMZN,2025-01-06T14:56:00Z,225.81
AMZN,2025-01-06T14:57:00Z,225.85
AMZN,2025-01-06T14:58:00Z,225.93
AMZN,2025-01-06T14:59:00Z,225.92
AMZN,2025-01-06T15:00:00Z,225.97
AMZN,2025-01-06T15:01:00Z,226.13
AMZN,2025-01-06T15:02:00Z,226.45
AMZN,2025-01-06T15:03:00Z,226.41
AMZN,2025-01-06T15:04:00Z,226.47
AMZN,2025-01-06T15:05:00Z,226.19
MCD,2025-01-28T14:30:00Z,292.065
MCD,2025-01-28T14:31:00Z,291.82
MCD,2025-01-28T14:32:00Z,291.905
MCD,2025-01-28T14:34:00Z,291.87
MCD,2025-01-28T14:35:00Z,292.21
MCD,2025-01-28T14:36:00Z,293.115
MCD,2025-01-28T14:37:00Z,293.285
MCD,2025-01-28T14:38:00Z,293.07
MCD,2025-01-28T14:39:00Z,293.3
MCD,2025-01-28T14:40:00Z,293.43
MCD,2025-01-28T14:41:00Z,293.24
MCD,2025-01-28T14:42:00Z,293.29
MCD,2025-01-28T14:43:00Z,294.2
MCD,2025-01-28T14:44:00Z,294.18
MCD,2025-01-28T14:45:00Z,294.28
MCD,2025-01-28T14:46:00Z,294.19
MCD,2025-01-28T14:48:00Z,294.18
MCD,2025-01-28T14:49:00Z,293.965
MCD,2025-01-28T14:50:00Z,294.085
MCD,2025-01-28T14:51:00Z,294.0
MCD,2025-01-28T14:52:00Z,293.91
MCD,2025-01-28T14:53:00Z,294.12
MCD,2025-01-28T14:54:00Z,294.2
MCD,2025-01-28T14:55:00Z,293.96
MCD,2025-01-28T14:56:00Z,293.665
MCD,2025-01-28T14:57:00Z,293.83
MCD,2025-01-28T14:58:00Z,293.62
MCD,2025-01-28T14:59:00Z,293.71
MCD,2025-01-28T15:00:00Z,293.14
MCD,2025-01-28T15:01:00Z,293.08
MCD,2025-01-28T15:03:00Z,293.69
MCD,2025-01-28T15:04:00Z,293.85
XLY,2025-01-28T14:30:00Z,230.5
XLY,2025-01-28T14:31:00Z,230.31
XLY,2025-01-28T14:32:00Z,229.8
XLY,2025-01-28T14:33:00Z,229.89
XLY,2025-01-28T14:34:00Z,230.05
XLY,2025-01-28T14:35:00Z,229.85
XLY,2025-01-28T14:38:00Z,229.82
XLY,2025-01-28T14:41:00Z,229.9
XLY,2025-01-28T14:45:00Z,229.93
XLY,2025-01-28T14:47:00Z,229.67
XLY,2025-01-28T14:48:00Z,229.75
XLY,2025-01-28T14:49:00Z,229.88
XLY,2025-01-28T14:50:00Z,229.84
XLY,2025-01-28T14:51:00Z,229.905
XLY,2025-01-28T14:55:00Z,230.48
XLY,2025-01-28T14:58:00Z,230.39
XLY,2025-01-28T14:59:00Z,230.56
XLY,2025-01-28T15:00:00Z,230.575
XLY,2025-01-28T15:01:00Z,230.74
XLY,2025-01-28T15:03:00Z,231.1
XLY,2025-01-28T15:04:00Z,231.15
XLY,2025-01-28T15:05:00Z,231.04
TSLA,2025-01-29T14:30:00Z,395.795
TSLA,2025-01-29T14:31:00Z,394.265
TSLA,2025-01-29T14:32:00Z,396.6
TSLA,2025-01-29T14:33:00Z,398.54
TSLA,2025-01-29T14:34:00Z,396.18
TSLA,2025-01-29T14:35:00Z,395.99
TSLA,2025-01-29T14:36:00Z,395.08
TSLA,2025-01-29T14:37:00Z,393.62
TSLA,2025-01-29T14:38:00Z,392.82
TSLA,2025-01-29T14:39:00Z,392.25
TSLA,2025-01-29T14:40:00Z,393.49
TSLA,2025-01-29T14:41:00Z,393.15
TSLA,2025-01-29T14:42:00Z,393.55
TSLA,2025-01-29T14:43:00Z,394.11
TSLA,2025-01-29T14:44:00Z,394.47
TSLA,2025-01-29T14:45:00Z,393.26
TSLA,2025-01-29T14:46:00Z,393.47
TSLA,2025-01-29T14:47:00Z,393.27
TSLA,2025-01-29T14:48:00Z,392.93
TSLA,2025-01-29T14:49:00Z,392.4
TSLA,2025-01-29T14:50:00Z,392.65
TSLA,2025-01-29T14:51:00Z,392.955
TSLA,2025-01-29T14:52:00Z,393.92
TSLA,2025-01-29T14:53:00Z,394.19
TSLA,2025-01-29T14:54:00Z,393.98
TSLA,2025-01-29T14:55:00Z,394.0
TSLA,2025-01-29T14:56:00Z,394.61
TSLA,2025-01-29T14:57:00Z,394.33
TSLA,2025-01-29T14:58:00Z,393.53
TSLA,2025-01-29T14:59:00Z,393.24
TSLA,2025-01-29T15:00:00Z,393.625
TSLA,2025-01-29T15:01:00Z,392.645
TSLA,2025-01-29T15:02:00Z,393.095
TSLA,2025-01-29T15:03:00Z,392.97
TSLA,2025-01-29T15:04:00Z,393.53
TSLA,2025-01-29T15:05:00Z,393.615
XLY,2025-01-29T14:30:00Z,232.285
XLY,2025-01-29T14:31:00Z,231.98
XLY,2025-01-29T14:32:00Z,232.135
XLY,2025-01-29T14:33:00Z,232.385
XLY,2025-01-29T14:34:00Z,232.34
XLY,2025-01-29T14:36:00Z,231.865
XLY,2025-01-29T14:37:00Z,232.06
XLY,2025-01-29T14:39:00Z,232.17
XLY,2025-01-29T14:40:00Z,232.05
XLY,2025-01-29T14:41:00Z,231.81
XLY,2025-01-29T14:42:00Z,231.69
XLY,2025-01-29T14:45:00Z,231.64
XLY,2025-01-29T14:47:00Z,231.68
XLY,2025-01-29T14:50:00Z,231.62
XLY,2025-01-29T14:51:00Z,231.715
XLY,2025-01-29T14:52:00Z,231.715
XLY,2025-01-29T14:55:00Z,231.685
XLY,2025-01-29T14:56:00Z,231.59
XLY,2025-01-29T14:59:00Z,231.53
XLY,2025-01-29T15:00:00Z,231.505
XLY,2025-01-29T15:01:00Z,231.535
XLY,2025-01-29T15:02:00Z,231.58
XLY,2025-01-29T15:03:00Z,231.525
AMZN,2025-02-07T14:30:00Z,231.67
AMZN,2025-02-07T14:31:00Z,233.45
AMZN,2025-02-07T14:32:00Z,233.465
AMZN,2025-02-07T14:33:00Z,233.73
AMZN,2025-02-07T14:34:00Z,233.16
AMZN,2025-02-07T14:35:00Z,233.285
AMZN,2025-02-07T14:36:00Z,233.03
AMZN,2025-02-07T14:37:00Z,233.26
AMZN,2025-02-07T14:38:00Z,233.75
AMZN,2025-02-07T14:39:00Z,233.815
AMZN,2025-02-07T14:40:00Z,233.975
AMZN,2025-02-07T14:41:00Z,234.5
AMZN,2025-02-07T14:42:00Z,234.475
AMZN,2025-02-07T14:43:00Z,234.26
AMZN,2025-02-07T14:44:00Z,234.27
AMZN,2025-02-07T14:45:00Z,233.82
AMZN,2025-02-07T14:46:00Z,233.075
AMZN,2025-02-07T14:47:00Z,232.46
AMZN,2025-02-07T14:48:00Z,233.39
AMZN,2025-02-07T14:49:00Z,233.6
AMZN,2025-02-07T14:50:00Z,233.845
AMZN,2025-02-07T14:51:00Z,233.88
AMZN,2025-02-07T14:52:00Z,234.26
AMZN,2025-02-07T14:53:00Z,234.415
AMZN,2025-02-07T14:54:00Z,234.04
AMZN,2025-02-07T14:55:00Z,233.935
AMZN,2025-02-07T14:56:00Z,233.62
AMZN,2025-02-07T14:57:00Z,233.28
AMZN,2025-02-07T14:58:00Z,232.94
AMZN,2025-02-07T14:59:00Z,232.86
AMZN,2025-02-07T15:00:00Z,231.95
AMZN,2025-02-07T15:01:00Z,230.9
AMZN,2025-02-07T15:02:00Z,230.445
AMZN,2025-02-07T15:03:00Z,230.255
AMZN,2025-02-07T15:04:00Z,229.98
AMZN,2025-02-07T15:05:00Z,230.15
AMZN,2025-02-07T15:06:00Z,230.6
AMZN,2025-02-07T15:07:00Z,229.905
AMZN,2025-02-07T15:08:00Z,229.98
AMZN,2025-02-07T15:09:00Z,230.255
AMZN,2025-02-07T15:10:00Z,229.58
AMZN,2025-02-07T15:11:00Z,229.3
AMZN,2025-02-07T15:12:00Z,228.67
AMZN,2025-02-07T15:13:00Z,228.72
AMZN,2025-02-07T15:14:00Z,229.17
AMZN,2025-02-07T15:15:00Z,229.56
XLY,2025-02-07T14:30:00Z,228.6
XLY,2025-02-07T14:31:00Z,229.105
XLY,2025-02-07T14:32:00Z,229.49
XLY,2025-02-07T14:33:00Z,229.92
XLY,2025-02-07T14:34:00Z,229.76
XLY,2025-02-07T14:36:00Z,229.45
XLY,2025-02-07T14:37:00Z,229.41
XLY,2025-02-07T14:39:00Z,229.71
XLY,2025-02-07T14:40:00Z,229.55
XLY,2025-02-07T14:41:00Z,229.51
XLY,2025-02-07T14:42:00Z,229.86
XLY,2025-02-07T14:45:00Z,229.9
XLY,2025-02-07T14:46:00Z,229.83
XLY,2025-02-07T14:47:00Z,229.78
XLY,2025-02-07T14:50:00Z,230.07
XLY,2025-02-07T14:51:00Z,230.07
XLY,2025-02-07T14:53:00Z,230.16
XLY,2025-02-07T14:54:00Z,229.91
XLY,2025-02-07T14:55:00Z,229.785
XLY,2025-02-07T14:56:00Z,229.625
XLY,2025-02-07T14:57:00Z,229.63
XLY,2025-02-07T14:58:00Z,229.62
XLY,2025-02-07T14:59:00Z,229.56
XLY,2025-02-07T15:00:00Z,229.04
XLY,2025-02-07T15:01:00Z,228.61
XLY,2025-02-07T15:02:00Z,228.245
XLY,2025-02-07T15:03:00Z,228.475
XLY,2025-02-07T15:04:00Z,227.95
XLY,2025-02-07T15:05:00Z,227.88
XLY,2025-02-07T15:07:00Z,228.02
XLY,2025-02-07T15:08:00Z,228.21
XLY,2025-02-07T15:09:00Z,228.15
XLY,2025-02-07T15:10:00Z,227.6
XLY,2025-02-07T15:11:00Z,227.73
XLY,2025-02-07T15:12:00Z,227.4
XLY,2025-02-07T15:13:00Z,227.21
XLY,2025-02-07T15:14:00Z,227.44
AMZN,2025-02-18T14:30:00Z,228.8
AMZN,2025-02-18T14:31:00Z,228.69
AMZN,2025-02-18T14:32:00Z,228.225
AMZN,2025-02-18T14:33:00Z,228.44
AMZN,2025-02-18T14:34:00Z,228.77
AMZN,2025-02-18T14:35:00Z,228.6
AMZN,2025-02-18T14:36:00Z,228.52
AMZN,2025-02-18T14:37:00Z,228.685
AMZN,2025-02-18T14:38:00Z,228.66
AMZN,2025-02-18T14:39:00Z,228.58
AMZN,2025-02-18T14:40:00Z,228.68
AMZN,2025-02-18T14:41:00Z,228.74
AMZN,2025-02-18T14:42:00Z,229.0
AMZN,2025-02-18T14:43:00Z,228.47
AMZN,2025-02-18T14:44:00Z,228.475
AMZN,2025-02-18T14:45:00Z,228.34
AMZN,2025-02-18T14:46:00Z,228.215
AMZN,2025-02-18T14:47:00Z,227.95
AMZN,2025-02-18T14:48:00Z,228.105
AMZN,2025-02-18T14:49:00Z,228.03
AMZN,2025-02-18T14:50:00Z,227.84
AMZN,2025-02-18T14:51:00Z,227.98
AMZN,2025-02-18T14:52:00Z,228.1
AMZN,2025-02-18T14:53:00Z,228.1
AMZN,2025-02-18T14:54:00Z,228.11
AMZN,2025-02-18T14:55:00Z,228.09
AMZN,2025-02-18T14:56:00Z,228.13
AMZN,2025-02-18T14:57:00Z,227.88
AMZN,2025-02-18T14:58:00Z,227.99
AMZN,2025-02-18T14:59:00Z,227.6
AMZN,2025-02-18T15:00:00Z,227.57
AMZN,2025-02-18T15:01:00Z,227.2
AMZN,2025-02-18T15:02:00Z,226.84
AMZN,2025-02-18T15:03:00Z,226.855
AMZN,2025-02-18T15:04:00Z,226.68
AMZN,2025-02-18T15:05:00Z,226.77
XLY,2025-02-18T14:30:00Z,227.045
XLY,2025-02-18T14:31:00Z,226.845
XLY,2025-02-18T14:32:00Z,226.78
XLY,2025-02-18T14:33:00Z,226.59
XLY,2025-02-18T14:34:00Z,226.3
XLY,2025-02-18T14:35:00Z,226.07
XLY,2025-02-18T14:36:00Z,225.91
XLY,2025-02-18T14:37:00Z,225.9
XLY,2025-02-18T14:38:00Z,226.015
XLY,2025-02-18T14:39:00Z,225.99
XLY,2025-02-18T14:40:00Z,226.235
XLY,2025-02-18T14:41:00Z,226.21
XLY,2025-02-18T14:44:00Z,226.3
XLY,2025-02-18T14:45:00Z,226.32
XLY,2025-02-18T14:46:00Z,226.175
XLY,2025-02-18T14:47:00Z,226.12
XLY,2025-02-18T14:48:00Z,226.21
XLY,2025-02-18T14:49:00Z,226.2
XLY,2025-02-18T14:51:00Z,226.4
XLY,2025-02-18T14:52:00Z,226.49
XLY,2025-02-18T14:53:00Z,226.47
XLY,2025-02-18T14:54:00Z,226.52
XLY,2025-02-18T14:55:00Z,226.5
XLY,2025-02-18T14:56:00Z,226.43
XLY,2025-02-18T14:57:00Z,226.39
XLY,2025-02-18T14:58:00Z,226.49
XLY,2025-02-18T15:01:00Z,225.98
XLY,2025-02-18T15:03:00Z,225.855
XLY,2025-02-18T15:04:00Z,226.03
XLY,2025-02-18T15:05:00Z,225.965
TSLA,2025-02-19T14:06:00Z,353.61
TSLA,2025-02-19T14:12:00Z,353.37
TSLA,2025-02-19T14:24:00Z,353.1
TSLA,2025-02-19T14:25:00Z,353.1
TSLA,2025-02-19T14:30:00Z,355.72
TSLA,2025-02-19T14:31:00Z,357.225
TSLA,2025-02-19T14:32:00Z,357.14
TSLA,2025-02-19T14:33:00Z,357.97
TSLA,2025-02-19T14:34:00Z,358.28
TSLA,2025-02-19T14:35:00Z,358.655
TSLA,2025-02-19T14:36:00Z,358.52
TSLA,2025-02-19T14:37:00Z,358.03
TSLA,2025-02-19T14:38:00Z,358.13
TSLA,2025-02-19T14:39:00Z,358.38
TSLA,2025-02-19T14:40:00Z,359.22
TSLA,2025-02-19T14:41:00Z,359.29
TSLA,2025-02-19T14:42:00Z,359.87
TSLA,2025-02-19T14:43:00Z,360.74
TSLA,2025-02-19T14:44:00Z,361.06
TSLA,2025-02-19T14:45:00Z,361.02
TSLA,2025-02-19T14:46:00Z,361.56
TSLA,2025-02-19T14:47:00Z,362.45
TSLA,2025-02-19T14:48:00Z,364.305
TSLA,2025-02-19T14:49:00Z,364.86
TSLA,2025-02-19T14:50:00Z,363.78
TSLA,2025-02-19T14:51:00Z,363.61
TSLA,2025-02-19T14:52:00Z,364.06
TSLA,2025-02-19T14:53:00Z,364.945
TSLA,2025-02-19T14:54:00Z,364.2
TSLA,2025-02-19T14:55:00Z,364.34
TSLA,2025-02-19T14:56:00Z,364.59
TSLA,2025-02-19T14:57:00Z,364.52
TSLA,2025-02-19T14:58:00Z,363.88
TSLA,2025-02-19T14:59:00Z,363.64
TSLA,2025-02-19T15:00:00Z,363.97
TSLA,2025-02-19T15:01:00Z,364.45
TSLA,2025-02-19T15:02:00Z,365.38
TSLA,2025-02-19T15:03:00Z,364.795
TSLA,2025-02-19T15:04:00Z,364.345
TSLA,2025-02-19T15:05:00Z,363.86
XLY,2025-02-19T14:30:00Z,225.19
XLY,2025-02-19T14:31:00Z,225.08
XLY,2025-02-19T14:32:00Z,225.38
XLY,2025-02-19T14:33:00Z,225.41
XLY,2025-02-19T14:34:00Z,225.32
XLY,2025-02-19T14:36:00Z,225.12
XLY,2025-02-19T14:37:00Z,225.21
XLY,2025-02-19T14:38:00Z,225.16
XLY,2025-02-19T14:39:00Z,225.13
XLY,2025-02-19T14:40:00Z,225.31
XLY,2025-02-19T14:43:00Z,225.35
XLY,2025-02-19T14:44:00Z,225.36
XLY,2025-02-19T14:45:00Z,225.36
XLY,2025-02-19T14:47:00Z,225.42
XLY,2025-02-19T14:48:00Z,225.49
XLY,2025-02-19T14:49:00Z,225.5
XLY,2025-02-19T14:53:00Z,225.68
XLY,2025-02-19T15:00:00Z,225.76
TSLA,2025-02-20T13:18:00Z,361.93
TSLA,2025-02-20T14:11:00Z,361.71
TSLA,2025-02-20T14:30:00Z,359.3
TSLA,2025-02-20T14:31:00Z,359.28
TSLA,2025-02-20T14:32:00Z,359.35
TSLA,2025-02-20T14:33:00Z,358.14
TSLA,2025-02-20T14:34:00Z,358.47
TSLA,2025-02-20T14:35:00Z,356.59
TSLA,2025-02-20T14:36:00Z,355.61
TSLA,2025-02-20T14:37:00Z,355.13
TSLA,2025-02-20T14:38:00Z,356.35
TSLA,2025-02-20T14:39:00Z,356.55
TSLA,2025-02-20T14:40:00Z,356.91
TSLA,2025-02-20T14:41:00Z,357.67
TSLA,2025-02-20T14:42:00Z,358.44
TSLA,2025-02-20T14:43:00Z,357.855
TSLA,2025-02-20T14:44:00Z,357.78
TSLA,2025-02-20T14:45:00Z,356.11
TSLA,2025-02-20T14:46:00Z,355.765
TSLA,2025-02-20T14:47:00Z,354.53
TSLA,2025-02-20T14:48:00Z,354.73
TSLA,2025-02-20T14:49:00Z,354.695
TSLA,2025-02-20T14:50:00Z,353.99
TSLA,2025-02-20T14:51:00Z,353.07
TSLA,2025-02-20T14:52:00Z,352.81
TSLA,2025-02-20T14:53:00Z,351.0
TSLA,2025-02-20T14:54:00Z,351.41
TSLA,2025-02-20T14:55:00Z,351.855
TSLA,2025-02-20T14:56:00Z,352.9
TSLA,2025-02-20T14:57:00Z,351.52
TSLA,2025-02-20T14:58:00Z,350.85
TSLA,2025-02-20T14:59:00Z,350.51
TSLA,2025-02-20T15:00:00Z,349.62
TSLA,2025-02-20T15:01:00Z,348.3
TSLA,2025-02-20T15:02:00Z,350.03
TSLA,2025-02-20T15:03:00Z,350.495
TSLA,2025-02-20T15:04:00Z,350.27
TSLA,2025-02-20T15:05:00Z,351.35
XLY,2025-02-20T14:30:00Z,225.29
XLY,2025-02-20T14:31:00Z,225.17
XLY,2025-02-20T14:32:00Z,225.11
XLY,2025-02-20T14:33:00Z,225.14
XLY,2025-02-20T14:34:00Z,224.87
XLY,2025-02-20T14:37:00Z,224.7
XLY,2025-02-20T14:40:00Z,224.66
XLY,2025-02-20T14:41:00Z,224.63
XLY,2025-02-20T14:43:00Z,224.67
XLY,2025-02-20T14:44:00Z,224.41
XLY,2025-02-20T14:45:00Z,224.27
XLY,2025-02-20T14:46:00Z,224.2
XLY,2025-02-20T14:49:00Z,223.87
XLY,2025-02-20T14:50:00Z,223.72
XLY,2025-02-20T14:51:00Z,223.76
XLY,2025-02-20T14:52:00Z,223.52
XLY,2025-02-20T14:53:00Z,223.29
XLY,2025-02-20T14:54:00Z,223.25
XLY,2025-02-20T14:55:00Z,223.285
XLY,2025-02-20T14:56:00Z,223.225
XLY,2025-02-20T14:57:00Z,223.14
XLY,2025-02-20T14:58:00Z,223.04
XLY,2025-02-20T14:59:00Z,223.0
XLY,2025-02-20T15:00:00Z,222.96
XLY,2025-02-20T15:01:00Z,222.76
XLY,2025-02-20T15:02:00Z,222.7
XLY,2025-02-20T15:03:00Z,222.91
XLY,2025-02-20T15:04:00Z,222.97
XLY,2025-02-20T15:05:00Z,223.0
AAPL,2025-02-24T13:01:00Z,243.86
AAPL,2025-02-24T13:28:00Z,244.04
AAPL,2025-02-24T13:32:00Z,243.78
AAPL,2025-02-24T13:33:00Z,243.72
AAPL,2025-02-24T13:34:00Z,243.79
AAPL,2025-02-24T13:35:00Z,243.75
AAPL,2025-02-24T13:36:00Z,243.75
AAPL,2025-02-24T13:43:00Z,244.39
AAPL,2025-02-24T13:44:00Z,244.49
AAPL,2025-02-24T13:56:00Z,244.42
AAPL,2025-02-24T14:08:00Z,243.52
AAPL,2025-02-24T14:14:00Z,244.0
AAPL,2025-02-24T14:18:00Z,243.53
AAPL,2025-02-24T14:19:00Z,243.38
AAPL,2025-02-24T14:20:00Z,243.46
AAPL,2025-02-24T14:22:00Z,243.42
AAPL,2025-02-24T14:23:00Z,243.41
AAPL,2025-02-24T14:24:00Z,243.57
AAPL,2025-02-24T14:30:00Z,245.88
AAPL,2025-02-24T14:31:00Z,246.75
AAPL,2025-02-24T14:32:00Z,247.795
AAPL,2025-02-24T14:33:00Z,246.69
AAPL,2025-02-24T14:34:00Z,246.14
AAPL,2025-02-24T14:35:00Z,246.16
AAPL,2025-02-24T14:36:00Z,246.065
AAPL,2025-02-24T14:37:00Z,246.09
AAPL,2025-02-24T14:38:00Z,246.145
AAPL,2025-02-24T14:39:00Z,245.675
AAPL,2025-02-24T14:40:00Z,245.295
AAPL,2025-02-24T14:41:00Z,245.11
AAPL,2025-02-24T14:42:00Z,245.625
AAPL,2025-02-24T14:43:00Z,245.74
AAPL,2025-02-24T14:44:00Z,246.05
AAPL,2025-02-24T14:45:00Z,245.87
AAPL,2025-02-24T14:46:00Z,245.865
AAPL,2025-02-24T14:47:00Z,246.115
AAPL,2025-02-24T14:48:00Z,246.28
AAPL,2025-02-24T14:49:00Z,245.99
AAPL,2025-02-24T14:50:00Z,246.23
AAPL,2025-02-24T14:51:00Z,247.01
AAPL,2025-02-24T14:52:00Z,247.3
AAPL,2025-02-24T14:53:00Z,246.9
AAPL,2025-02-24T14:54:00Z,247.18
AAPL,2025-02-24T14:55:00Z,247.13
AAPL,2025-02-24T14:56:00Z,247.3
AAPL,2025-02-24T14:57:00Z,247.405
AAPL,2025-02-24T14:58:00Z,247.7
AAPL,2025-02-24T14:59:00Z,248.065
AAPL,2025-02-24T15:00:00Z,248.185
AAPL,2025-02-24T15:01:00Z,247.65
AAPL,2025-02-24T15:02:00Z,247.86
AAPL,2025-02-24T15:03:00Z,247.83
AAPL,2025-02-24T15:04:00Z,247.78
AAPL,2025-02-24T15:05:00Z,247.78
XLK,2025-02-24T14:30:00Z,235.69
XLK,2025-02-24T14:31:00Z,235.94
XLK,2025-02-24T14:32:00Z,236.19
XLK,2025-02-24T14:33:00Z,235.86
XLK,2025-02-24T14:34:00Z,235.47
XLK,2025-02-24T14:35:00Z,235.28
XLK,2025-02-24T14:36:00Z,235.24
XLK,2025-02-24T14:37:00Z,235.13
XLK,2025-02-24T14:38:00Z,234.93
XLK,2025-02-24T14:39:00Z,234.81
XLK,2025-02-24T14:40:00Z,234.635
XLK,2025-02-24T14:41:00Z,234.4
XLK,2025-02-24T14:42:00Z,234.44
XLK,2025-02-24T14:43:00Z,234.25
XLK,2025-02-24T14:44:00Z,234.295
XLK,2025-02-24T14:45:00Z,234.65
XLK,2025-02-24T14:46:00Z,234.8
XLK,2025-02-24T14:47:00Z,234.97
XLK,2025-02-24T14:48:00Z,234.99
XLK,2025-02-24T14:49:00Z,234.5
XLK,2025-02-24T14:51:00Z,234.48
XLK,2025-02-24T14:52:00Z,233.91
XLK,2025-02-24T14:53:00Z,233.59
XLK,2025-02-24T14:55:00Z,233.35
XLK,2025-02-24T14:56:00Z,233.65
XLK,2025-02-24T14:57:00Z,233.28
XLK,2025-02-24T14:58:00Z,233.22
XLK,2025-02-24T14:59:00Z,233.06
XLK,2025-02-24T15:00:00Z,233.18
XLK,2025-02-24T15:01:00Z,232.56
XLK,2025-02-24T15:03:00Z,232.27
XLK,2025-02-24T15:04:00Z,232.0
TSLA,2025-02-24T14:50:00Z,336.355
TSLA,2025-02-24T14:51:00Z,335.16
TSLA,2025-02-24T14:52:00Z,333.54
TSLA,2025-02-24T14:53:00Z,332.5
TSLA,2025-02-24T14:54:00Z,333.16
TSLA,2025-02-24T14:55:00Z,331.65
TSLA,2025-02-24T14:56:00Z,331.26
TSLA,2025-02-24T14:57:00Z,329.44
TSLA,2025-02-24T14:58:00Z,328.88
TSLA,2025-02-24T14:59:00Z,329.08
TSLA,2025-02-24T15:00:00Z,329.8
TSLA,2025-02-24T15:01:00Z,327.31
TSLA,2025-02-24T15:02:00Z,327.84
TSLA,2025-02-24T15:03:00Z,325.86
TSLA,2025-02-24T15:04:00Z,325.705
TSLA,2025-02-24T15:05:00Z,325.86
